time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.05052305382786535,-0.02322011959350403,11.28690949103403,0.027031378519175142,0.03367956862545274,0.0,-0.17611666599701492,0.0012375472704911922,2.382206014610148,0.11297420510158013,0.018089182597994698,0.0,431.3517551651938,430.2175653303378,432.47965240753837,432.56153724557316
1.2600000000000007,-0.06179757368591074,-0.02255601706953624,11.433037543748997,0.03343409672305686,0.03480789294749531,0.0,-0.1998076408427227,0.02157556297564655,2.488477703182551,0.089678035364344,0.02020059515370698,0.0,444.5178482792009,444.6907809342193,445.486099462411,443.5869054518475
1.3200000000000007,-0.0746612372076236,-0.020402732391472455,11.58962066119175,0.03895319727494595,0.03629156555856383,0.0,-0.2291300678845866,0.050852141255386916,2.730380847832921,0.09623727707954856,0.03251729766630731,0.0,485.34995894541015,486.27348527410606,485.46570839757516,485.963930501974
1.3800000000000008,-0.08911449806683892,-0.01658293285426221,11.754986348366714,0.044455656990780135,0.0383584790390179,0.0,-0.2528322684810592,0.07700557441772911,2.781651746622003,0.08062465703621849,0.038054753504826073,0.0,428.7499326883605,429.22067880752047,429.2936763343462,427.9741740918647
1.4400000000000008,-0.10498558001548879,-0.011144551409085912,11.922255283615542,0.04926039881464028,0.04068673567690784,0.0,-0.2764088978003758,0.10470119535948479,2.793915915653139,0.07896552982394603,0.040262334828302,0.0,416.77646510691505,416.97021885037174,415.73634709347425,415.5965912997181
1.5000000000000009,-0.12261068624641801,-0.003595812076267908,12.09745921756514,0.054551362173944185,0.04285117538980554,0.0,-0.311356590332681,0.14751989645536226,3.0455266835907473,0.10213368058570306,0.02600558683514687,0.0,490.64207504504003,489.58292208492674,489.39886477462477,491.1257246156399
1.560000000000001,-0.1424271944199358,0.006716663419168977,12.288749640104475,0.060364525429112526,0.0446388877953261,0.0,-0.3493786002544297,0.1969597443784836,3.329971528218602,0.08350973359174965,0.03646215578480107,0.0,500.09404276378837,500.85528010344154,501.8327652885292,500.4858161319147
1.620000000000001,-0.16412299219840962,0.01952822803918313,12.487087145768824,0.06503663295266815,0.046689019603265436,0.0,-0.37399239207219165,0.23049007807042698,3.281377012479255,0.06313440930307793,0.02913607634564619,0.0,398.7914586256504,398.1222980266899,400.56493377236944,398.71305457601005
1.680000000000001,-0.18749741709484993,0.03466119916355135,12.686096511034414,0.06963994033121867,0.04844660319720706,0.0,-0.40531828690047733,0.27434513480547834,3.3520137027962886,0.09527560640590069,0.029605140755191894,0.0,438.8675794323837,438.90677950798596,437.1335396731019,439.8082349763617
1.740000000000001,-0.21279523727059238,0.05253443178816014,12.889508087885735,0.07519825552587456,0.05027866372455314,0.0,-0.43811088354877,0.3219665785050931,3.4280813401298365,0.08676513136694085,0.03233052143756157,0.0,441.15323683978215,441.3785418784007,441.0306595722596,440.3344486556214
1.8000000000000012,-0.24021531746706226,0.07354939415119201,13.099776355405343,0.0800671847636183,0.0518299417903183,0.0,-0.47606709369239897,0.379049755024019,3.5803213800558575,0.06650338308920874,0.007952340596196598,0.0,465.91064256367196,464.00077597941174,466.1407512467758,464.55950951775725
1.8600000000000012,-0.2697413126967811,0.0977810517644688,13.31532294248067,0.08425934685475678,0.05217831822963248,0.0,-0.5081691604046537,0.42903487434714604,3.604436702703812,0.07586733075463648,0.0011255877621047048,0.0,426.4886356558961,425.9050303080841,425.3067372449839,426.11195922390846
1.9200000000000013,-0.3012009893921019,0.12509315024566986,13.532340732411212,0.0890437670239077,0.052358823518400044,0.0,-0.5404969380133311,0.4817830432600274,3.629351449652577,0.08653383480815577,0.0065308476112424865,0.0,426.2141284025286,426.6758161572671,426.1081199147628,427.02440247850444
1.9800000000000013,-0.33465852277116914,0.15575078313387236,13.751847936279804,0.09471186749988725,0.0529475180726946,0.0,-0.574794937135376,0.5406396911612816,3.687292782018219,0.1068782030386741,0.015676109369456542,0.0,437.5862890765373,438.346852590526,436.2897579890969,437.9927008988876
2.0400000000000014,-0.3703110880750455,0.19027470882099823,13.977125467664607,0.10086082939509566,0.0536298277707159,0.0,-0.6136920555178729,0.6107831634927088,3.821413228409834,0.0918070139061013,0.0009581031247461102,0.0,462.81641053631887,461.6563783904521,462.2122328462026,461.03148125638387
2.1000000000000014,-0.40818151412509746,0.22889387447595147,14.208060462367657,0.10672277648726336,0.053575688757773854,0.0,-0.6486493397581008,0.6770400137712841,3.876144925876629,0.10743895754068737,-0.004910477322462921,0.0,438.45876147950247,437.9709184082896,437.66514431405545,438.9725535766345
2.1600000000000015,-0.4481913190938423,0.2716903556353523,14.443066062462258,0.11314969363225735,0.05333445919399615,0.0,-0.6849728620316753,0.750109011924043,3.9569890285748266,0.10646052671546408,-0.002297327609545486,0.0,447.0450995091687,447.25806870061075,447.22557912098847,447.1558669288213
2.2200000000000015,-0.490609301405001,0.319490054969863,14.687185593257551,0.11940015993079278,0.05436150558953923,0.0,-0.728992097979306,0.8438705349024408,4.179391048455502,0.09916243657768091,0.040606934415692894,0.0,488.3163955731197,491.50666726516175,491.36310184717377,490.83004573246734
2.2800000000000016,-0.5354645450662445,0.37253970641521317,14.940295867777841,0.12493524671430567,0.05668656409198647,0.0,-0.7664049498085508,0.9249737571266756,4.257190434841775,0.07253246012164,0.03475462011600616,0.0,449.9460360836775,449.47266804629663,449.41074996945036,447.2536791910087
2.3400000000000016,-0.5827060619124648,0.43076670818733265,15.199699405597386,0.12989306774055454,0.05823217682012505,0.0,-0.8084951380958346,1.0163466639147227,4.388953487592927,0.09758531797655493,-0.0062108760568853165,0.0,468.1591177151979,464.9605447089397,465.53691371561115,467.49826035609277
2.4000000000000017,-0.63271876140431,0.4950838914070675,15.470757410585673,0.13658382201618124,0.05793599358540291,0.0,-0.8584964262372983,1.1282020038371214,4.645115333143366,0.13038370775391955,-0.002501903818660476,0.0,502.27451093026406,502.54353991000534,504.5026931826782,506.87436135915704
2.4600000000000017,-0.6852393469025799,0.5651320582864393,15.748838796091448,0.14419757755755302,0.057605540332178684,0.0,-0.8921793440465615,1.2073807123614109,4.624192245798322,0.11881261669977801,-0.01232287092986061,0.0,421.60055947331455,420.75112709743473,423.0436694316444,422.0615315352129
2.520000000000002,-0.7400203397189694,0.6406747328120728,16.029864498271255,0.15148716750133406,0.05674829496351652,0.0,-0.9337455164182977,1.311368565317776,4.742648224134366,0.12637297299538358,-0.01853832959876851,0.0,466.7112294046513,466.22592305370733,466.19937823031955,466.80233713789454
2.580000000000002,-0.7972205779171044,0.7224584753502338,16.316983364920286,0.15852318555351275,0.05541060183018498,0.0,-0.9727914295499458,1.4154183990738356,4.827421574638734,0.0843974620149821,-0.03112791614991576,0.0,459.1938790467321,458.1939313007257,458.10446350555776,454.76507158958464
2.640000000000002,-0.8568178384491996,0.8108526246251034,16.610640123643897,0.1644310629196566,0.053116059890572664,0.0,-1.0135401174479834,1.531525010329656,4.960378390150426,0.1174683267868567,-0.0588885016088958,0.0,474.07800523434474,471.9390783696898,472.4724831186591,475.02285649750513
